x	 u	 u_exact
0.705767	0.955844	-0.960761
0.706745	0.957623	-0.962446
0.707722	0.959124	-0.964096
0.708700	0.960708	-0.965709
0.709677	0.962425	-0.967285
0.710655	0.963929	-0.968825
0.711632	0.965326	-0.970328
0.712610	0.966805	-0.971795
0.713587	0.968373	-0.973225
0.714565	0.969677	-0.974618
0.715543	0.970921	-0.975975
0.716520	0.972362	-0.977295
0.717498	0.973688	-0.978578
0.718475	0.974835	-0.979824
0.719453	0.975971	-0.981033
0.720430	0.977287	-0.982205
0.721408	0.978435	-0.983340
0.722385	0.979373	-0.984438
0.723363	0.980471	-0.985499
0.724340	0.981599	-0.986522
0.725318	0.982563	-0.987509
0.726295	0.983361	-0.988458
0.727273	0.984344	-0.989369
0.728250	0.985340	-0.990244
0.729228	0.986060	-0.991081
0.730205	0.986782	-0.991881
0.731183	0.987623	-0.992643
0.732160	0.988450	-0.993368
0.733138	0.988996	-0.994056
0.734115	0.989577	-0.994706
0.735093	0.990334	-0.995318
0.736070	0.990927	-0.995893
0.737048	0.991345	-0.996430
0.738025	0.991788	-0.996930
0.739003	0.992413	-0.997392
0.739980	0.992832	-0.997816
0.740958	0.993064	-0.998203
0.741935	0.993431	-0.998552
0.742913	0.993865	-0.998864
0.743891	0.994139	-0.999138
0.744868	0.994197	-0.999374
0.745846	0.994446	-0.999572
0.746823	0.994740	-0.999733
0.747801	0.994809	-0.999856
0.748778	0.994760	-0.999941
0.749756	0.994838	-0.999989
0.750733	0.995012	-0.999999
0.751711	0.994890	-0.999971
0.752688	0.994701	-0.999905
0.753666	0.994653	-0.999802
0.754643	0.994646	-0.999661
0.755621	0.994399	-0.999482
0.756598	0.994022	-0.999266
0.757576	0.993865	-0.999012
0.758553	0.993682	-0.998720
0.759531	0.993292	-0.998391
0.760508	0.992767	-0.998023
0.761486	0.992440	-0.997619
0.762463	0.992141	-0.997176
0.763441	0.991567	-0.996696
0.764418	0.990922	-0.996179
0.765396	0.990409	-0.995623
0.766373	0.989984	-0.995031
0.767351	0.989267	-0.994400
0.768328	0.988453	-0.993732
0.769306	0.987799	-0.993027
0.770283	0.987201	-0.992284
0.771261	0.986387	-0.991504
0.772239	0.985382	-0.990686
0.773216	0.984579	-0.989831
0.774194	0.983827	-0.988939
0.775171	0.982893	-0.988010
0.776149	0.981744	-0.987043
0.777126	0.980735	-0.986039
0.778104	0.979868	-0.984997
0.779081	0.978791	-0.983919
0.780059	0.977524	-0.982803
0.781036	0.976300	-0.981650
0.782014	0.975291	-0.980461
0.782991	0.974112	-0.979234
0.783969	0.972701	-0.977970
0.784946	0.971300	-0.976670
0.785924	0.970092	-0.975332
0.786901	0.968847	-0.973958
0.787879	0.967293	-0.972547
0.788856	0.965721	-0.971100
0.789834	0.964305	-0.969616
0.790811	0.962960	-0.968095
0.791789	0.961325	-0.966538
0.792766	0.959558	-0.964944
0.793744	0.957948	-0.963314
0.794721	0.956451	-0.961647
0.795699	0.954778	-0.959944
0.796676	0.952837	-0.958205
0.797654	0.951016	-0.956430
0.798631	0.949346	-0.954619
0.799609	0.947617	-0.952772
0.800587	0.945580	-0.950888
0.801564	0.943518	-0.948969
0.802542	0.941661	-0.947014
0.803519	0.939831	-0.945024
0.804497	0.937765	-0.942998
0.805474	0.935492	-0.940936
0.806452	0.933404	-0.938839
0.807429	0.931436	-0.936706
0.808407	0.929348	-0.934538
0.809384	0.926961	-0.932335
0.810362	0.924602	-0.930096
0.811339	0.922452	-0.927823
0.812317	0.920302	-0.925514
0.813294	0.917897	-0.923170
0.814272	0.915304	-0.920792
0.815249	0.912904	-0.918379
0.816227	0.910630	-0.915931
0.817204	0.908237	-0.913449
0.818182	0.905534	-0.910933
0.819159	0.902847	-0.908382
0.820137	0.900365	-0.905796
0.821114	0.897931	-0.903177
0.822092	0.895245	-0.900523
0.823069	0.892337	-0.897836
0.824047	0.889574	-0.895114
0.825024	0.886982	-0.892359
0.826002	0.884343	-0.889570
0.826979	0.881375	-0.886748
0.827957	0.878336	-0.883892
0.828935	0.875469	-0.881003
0.829912	0.872761	-0.878080
0.830890	0.869866	-0.875125
0.831867	0.866687	-0.872136
0.832845	0.863516	-0.869115
0.833822	0.860552	-0.866061
0.834800	0.857687	-0.862974
0.835777	0.854549	-0.859854
0.836755	0.851198	-0.856702
0.837732	0.847882	-0.853518
0.838710	0.844828	-0.850302
0.839687	0.841764	-0.847053
0.840665	0.838440	-0.843773
0.841642	0.834898	-0.840461
0.842620	0.831467	-0.837117
0.843597	0.828276	-0.833741
0.844575	0.825040	-0.830334
0.845552	0.821539	-0.826896
0.846530	0.817820	-0.823426
0.847507	0.814266	-0.819926
0.848485	0.810909	-0.816394
0.849462	0.807543	-0.812832
0.850440	0.803856	-0.809239
0.851417	0.800000	-0.805615
0.852395	0.796267	-0.801962
0.853372	0.792773	-0.798277
0.854350	0.789257	-0.794563
0.855327	0.785440	-0.790819
0.856305	0.781430	-0.787045
0.857283	0.777510	-0.783241
0.858260	0.773863	-0.779408
0.859238	0.770207	-0.775545
0.860215	0.766305	-0.771653
0.861193	0.762126	-0.767732
0.862170	0.758034	-0.763782
0.863148	0.754176	-0.759803
0.864125	0.750423	-0.755796
0.865103	0.746430	-0.751760
0.866080	0.742147	-0.747695
0.867058	0.737841	-0.743603
0.868035	0.733767	-0.739482
0.869013	0.729882	-0.735334
0.869990	0.725837	-0.731157
0.870968	0.721495	-0.726954
0.871945	0.716985	-0.722722
0.872923	0.712675	-0.718464
0.873900	0.708589	-0.714178
0.874878	0.704524	-0.709866
0.875855	0.700150	-0.705526
0.876833	0.695531	-0.701160
0.877810	0.690934	-0.696768
0.878788	0.686611	-0.692349
0.879765	0.682442	-0.687904
0.880743	0.678112	-0.683434
0.881720	0.673462	-0.678937
0.882698	0.668646	-0.674415
0.883675	0.664009	-0.669867
0.884653	0.659625	-0.665295
0.885630	0.655314	-0.660697
0.886608	0.650728	-0.656074
0.887586	0.645854	-0.651426
0.888563	0.640898	-0.646754
0.889541	0.636193	-0.642057
0.890518	0.631719	-0.637336
0.891496	0.627242	-0.632592
0.892473	0.622456	-0.627823
0.893451	0.617391	-0.623030
0.894428	0.612311	-0.618215
0.895406	0.607490	-0.613375
0.896383	0.602910	-0.608513
0.897361	0.598283	-0.603628
0.898338	0.593357	-0.598719
0.899316	0.588131	-0.593789
0.900293	0.582907	-0.588836
0.901271	0.577926	-0.583860
0.902248	0.573219	-0.578863
0.903226	0.568482	-0.573844
0.904203	0.563475	-0.568803
0.905181	0.558130	-0.563741
0.906158	0.552735	-0.558657
0.907136	0.547546	-0.553553
0.908113	0.542669	-0.548427
0.909091	0.537857	-0.543281
0.910068	0.532829	-0.538114
0.911046	0.527441	-0.532927
0.912023	0.521877	-0.527720
0.913001	0.516435	-0.522493
0.913978	0.511307	-0.517247
0.914956	0.506393	-0.511980
0.915934	0.501393	-0.506695
0.916911	0.496073	-0.501390
0.917889	0.490428	-0.496067
0.918866	0.484731	-0.490724
0.919844	0.479251	-0.485364
0.920821	0.474105	-0.479985
0.921799	0.469090	-0.474587
0.922776	0.463930	-0.469172
0.923754	0.458399	-0.463740
0.924731	0.452591	-0.458289
0.925709	0.446747	-0.452822
0.926686	0.441173	-0.447337
0.927664	0.435915	-0.441836
0.928641	0.430821	-0.436317
0.929619	0.425565	-0.430783
0.930596	0.419963	-0.425232
0.931574	0.414028	-0.419665
0.932551	0.408025	-0.414082
0.933529	0.402228	-0.408484
0.934506	0.396787	-0.402870
0.935484	0.391582	-0.397241
0.936461	0.386343	-0.391597
0.937439	0.380800	-0.385938
0.938416	0.374875	-0.380265
0.939394	0.368720	-0.374577
0.940371	0.362620	-0.368875
0.941349	0.356825	-0.363160
0.942326	0.351382	-0.357430
0.943304	0.346135	-0.351687
0.944282	0.340785	-0.345931
0.945259	0.335107	-0.340162
0.946237	0.329029	-0.334380
0.947214	0.322722	-0.328585
0.948192	0.316448	-0.322778
0.949169	0.310477	-0.316959
0.950147	0.304880	-0.311128
0.951124	0.299558	-0.305285
0.952102	0.294233	-0.299431
0.953079	0.288655	-0.293565
0.954057	0.282659	-0.287688
0.955034	0.276308	-0.281800
0.956012	0.269800	-0.275902
0.956989	0.263430	-0.269993
0.957967	0.257397	-0.264074
0.958944	0.251776	-0.258146
0.959922	0.246428	-0.252207
0.960899	0.241122	-0.246259
0.961877	0.235576	-0.240302
0.962854	0.229627	-0.234335
0.963832	0.223246	-0.228360
0.964809	0.216590	-0.222376
0.965787	0.209895	-0.216384
0.966764	0.203432	-0.210383
0.967742	0.197365	-0.204375
0.968719	0.191737	-0.198359
0.969697	0.186421	-0.192335
0.970674	0.181201	-0.186304
0.971652	0.175813	-0.180266
0.972630	0.170052	-0.174222
0.973607	0.163815	-0.168171
0.974585	0.157143	-0.162113
0.975562	0.150188	-0.156049
0.976540	0.143187	-0.149980
0.977517	0.136382	-0.143904
0.978495	0.129968	-0.137824
0.979472	0.124044	-0.131738
0.980450	0.118597	-0.125647
0.981427	0.113505	-0.119551
0.982405	0.108572	-0.113451
0.983382	0.103569	-0.107347
0.984360	0.098277	-0.101239
0.985337	0.092530	-0.095126
0.986315	0.086238	-0.089011
0.987292	0.079401	-0.082891
0.988270	0.072097	-0.076769
0.989247	0.064476	-0.070644
0.990225	0.056730	-0.064516
0.991202	0.049074	-0.058386
0.992180	0.041715	-0.052253
0.993157	0.034843	-0.046119
0.994135	0.028615	-0.039982
0.995112	0.023150	-0.033845
0.996090	0.018530	-0.027706
0.997067	0.014806	-0.021566
0.998045	0.012005	-0.015425
0.999022	0.010136	-0.009283
1.000000	0.009201	-0.003142
x	 u	 u_exact
0.000000	0.002700	-0.003142
0.001957	0.013693	0.009154
0.003914	0.025289	0.021448
0.005871	0.036253	0.033740
0.007828	0.047839	0.046026
0.009785	0.058837	0.058305
0.011742	0.070539	0.070575
0.013699	0.081759	0.082834
0.015656	0.093802	0.095081
0.017613	0.105470	0.107314
0.019569	0.118032	0.119531
0.021526	0.130226	0.131729
0.023483	0.143233	0.143907
0.025440	0.155710	0.156064
0.027397	0.168746	0.168197
0.029354	0.180988	0.180305
0.031311	0.193521	0.192385
0.033268	0.205123	0.204437
0.035225	0.216971	0.216457
0.037182	0.228076	0.228445
0.039139	0.239674	0.240398
0.041096	0.250932	0.252315
0.043053	0.262928	0.264193
0.045010	0.274796	0.276032
0.046967	0.287243	0.287829
0.048924	0.299350	0.299582
0.050881	0.311520	0.311291
0.052838	0.323079	0.322952
0.054795	0.334406	0.334564
0.056751	0.345359	0.346126
0.058708	0.356318	0.357635
0.060665	0.367513	0.369090
0.062622	0.378919	0.380490
0.064579	0.390750	0.391832
0.066536	0.402344	0.403115
0.068493	0.413998	0.414336
0.070450	0.424823	0.425496
0.072407	0.435695	0.436590
0.074364	0.445882	0.447619
0.076321	0.456750	0.458580
0.078278	0.467341	0.469472
0.080235	0.478811	0.480293
0.082192	0.489657	0.491041
0.084149	0.500800	0.501715
0.086106	0.510866	0.512313
0.088063	0.521117	0.522834
0.090020	0.530818	0.533276
0.091977	0.541199	0.543637
0.093933	0.551558	0.553915
0.095890	0.562240	0.564111
0.097847	0.572509	0.574220
0.099804	0.582288	0.584243
0.101761	0.591775	0.594178
0.103718	0.600992	0.604023
0.105675	0.610823	0.613776
0.107632	0.620513	0.623437
0.109589	0.630705	0.633003
0.111546	0.639916	0.642474
0.113503	0.649217	0.651848
0.115460	0.657627	0.661123
0.117417	0.666778	0.670298
0.119374	0.675723	0.679372
0.121331	0.685246	0.688343
0.123288	0.694112	0.697210
0.125245	0.702644	0.705971
0.127202	0.710747	0.714626
0.129159	0.718851	0.723173
0.131115	0.727525	0.731610
0.133072	0.735964	0.739937
0.135029	0.744567	0.748152
0.136986	0.752032	0.756254
0.138943	0.759779	0.764242
0.140900	0.767048	0.772114
0.142857	0.775225	0.779869
0.144814	0.782952	0.787506
0.146771	0.790597	0.795025
0.148728	0.797482	0.802423
0.150685	0.804216	0.809699
0.152642	0.811375	0.816854
0.154599	0.818473	0.823885
0.156556	0.825829	0.830791
0.158513	0.832036	0.837572
0.160470	0.838453	0.844226
0.162427	0.844373	0.850752
0.164384	0.851170	0.857150
0.166341	0.857530	0.863418
0.168297	0.863618	0.869556
0.170254	0.869126	0.875562
0.172211	0.874463	0.881436
0.174168	0.880479	0.887177
0.176125	0.886083	0.892783
0.178082	0.891806	0.898255
0.180039	0.896337	0.903590
0.181996	0.901360	0.908789
0.183953	0.906259	0.913851
0.185910	0.911543	0.918775
0.187867	0.916285	0.923559
0.189824	0.920294	0.928204
0.191781	0.924602	0.932709
0.193738	0.928735	0.937073
0.195695	0.933522	0.941294
0.197652	0.937172	0.945374
0.199609	0.940806	0.949311
0.201566	0.944121	0.953104
0.203523	0.947919	0.956753
0.205479	0.951735	0.960258
0.207436	0.954603	0.963617
0.209393	0.957564	0.966831
0.211350	0.960116	0.969898
0.213307	0.963550	0.972819
0.215264	0.966177	0.975592
0.217221	0.968460	0.978219
0.219178	0.970507	0.980697
0.221135	0.972685	0.983027
0.223092	0.975363	0.985209
0.225049	0.976907	0.987241
0.227006	0.978552	0.989124
0.228963	0.979799	0.990858
0.230920	0.981706	0.992442
0.232877	0.983225	0.993876
0.234834	0.983906	0.995159
0.236791	0.984857	0.996292
0.238748	0.985585	0.997275
0.240705	0.986912	0.998107
0.242661	0.987102	0.998787
0.244618	0.987188	0.999317
0.246575	0.987520	0.999696
0.248532	0.987778	0.999924
0.250489	0.988034	1.000000
0.252446	0.987116	0.999925
0.254403	0.986896	0.999699
0.256360	0.986580	0.999322
0.258317	0.986051	0.998794
0.260274	0.985049	0.998115
0.262231	0.983589	0.997285
0.264188	0.983085	0.996304
0.266145	0.981760	0.995173
0.268102	0.980203	0.993891
0.270059	0.978360	0.992458
0.272016	0.976735	0.990876
0.273973	0.975404	0.989144
0.275930	0.972802	0.987263
0.277886	0.970607	0.985232
0.279843	0.968383	0.983052
0.281800	0.966160	0.980723
0.283757	0.963486	0.978247
0.285714	0.960133	0.975622
0.287671	0.957772	0.972850
0.289628	0.954752	0.969931
0.291585	0.951354	0.966865
0.293542	0.947844	0.963653
0.295499	0.944359	0.960295
0.297456	0.941269	0.956793
0.299413	0.936907	0.953145
0.301370	0.932902	0.949353
0.303327	0.929182	0.945418
0.305284	0.924919	0.941340
0.307241	0.920532	0.937120
0.309198	0.915605	0.932758
0.311155	0.911492	0.928255
0.313112	0.906785	0.923611
0.315068	0.901306	0.918828
0.317025	0.896550	0.913906
0.318982	0.891411	0.908846
0.320939	0.886189	0.903648
0.322896	0.880378	0.898314
0.324853	0.874726	0.892844
0.326810	0.869606	0.887239
0.328767	0.863209	0.881500
0.330724	0.857118	0.875628
0.332681	0.851310	0.869623
0.334638	0.844988	0.863487
0.336595	0.838570	0.857220
0.338552	0.831699	0.850823
0.340509	0.825522	0.844298
0.342466	0.818792	0.837646
0.344423	0.811275	0.830866
0.346380	0.804728	0.823961
0.348337	0.797633	0.816932
0.350294	0.790122	0.809779
0.352250	0.782720	0.802503
0.354207	0.775227	0.795107
0.356164	0.767939	0.787590
0.358121	0.759694	0.779954
0.360078	0.751823	0.772200
0.362035	0.744425	0.764329
0.363992	0.735779	0.756343
0.365949	0.727555	0.748242
0.367906	0.719561	0.740028
0.369863	0.710970	0.731703
0.371820	0.702393	0.723266
0.373777	0.693584	0.714721
0.375734	0.685179	0.706067
0.377691	0.676242	0.697307
0.379648	0.666780	0.688441
0.381605	0.658328	0.679471
0.383562	0.649059	0.670398
0.385519	0.639297	0.661224
0.387476	0.630420	0.651950
0.389432	0.620890	0.642578
0.391389	0.611115	0.633108
0.393346	0.601544	0.623543
0.395303	0.591830	0.613883
0.397260	0.582125	0.604131
0.399217	0.571834	0.594287
0.401174	0.561972	0.584353
0.403131	0.552234	0.574331
0.405088	0.541410	0.564222
0.407045	0.531373	0.554028
0.409002	0.521427	0.543750
0.410959	0.510349	0.533390
0.412916	0.500062	0.522949
0.414873	0.489764	0.512429
0.416830	0.478675	0.501832
0.418787	0.468058	0.491159
0.420744	0.457352	0.480412
0.422701	0.446384	0.469592
0.424658	0.435387	0.458701
0.426614	0.424303	0.447740
0.428571	0.413469	0.436712
0.430528	0.402089	0.425618
0.432485	0.390706	0.414460
0.434442	0.379932	0.403238
0.436399	0.368216	0.391956
0.438356	0.356624	0.380615
0.440313	0.345802	0.369216
0.442270	0.333827	0.357761
0.444227	0.322098	0.346253
0.446184	0.311123	0.334691
0.448141	0.298978	0.323080
0.450098	0.287156	0.311419
0.452055	0.275958	0.299711
0.454012	0.263721	0.287958
0.455969	0.251825	0.276162
0.457926	0.240372	0.264324
0.459883	0.228105	0.252445
0.461840	0.216137	0.240529
0.463796	0.204430	0.228576
0.465753	0.192173	0.216589
0.467710	0.180128	0.204569
0.469667	0.168197	0.192518
0.471624	0.155971	0.180438
0.473581	0.143844	0.168330
0.475538	0.131729	0.156198
0.477495	0.119541	0.144041
0.479452	0.107333	0.131863
0.481409	0.095081	0.119665
0.483366	0.082929	0.107449
0.485323	0.070646	0.095216
0.487280	0.058304	0.082969
0.489237	0.046180	0.070710
0.491194	0.033838	0.058440
0.493151	0.021448	0.046161
0.495108	0.009343	0.033875
0.497065	-0.003040	0.021584
0.499022	-0.015439	0.009289
0.500978	-0.027535	-0.003006
0.502935	-0.039931	-0.015302
0.504892	-0.052309	-0.027595
0.506849	-0.064405	-0.039883
0.508806	-0.076784	-0.052166
0.510763	-0.089113	-0.064441
0.512720	-0.101220	-0.076706
0.514677	-0.113543	-0.088960
0.516634	-0.125803	-0.101200
0.518591	-0.137930	-0.113424
0.520548	-0.150154	-0.125632
0.522505	-0.162332	-0.137821
0.524462	-0.174486	-0.149989
0.526419	-0.186566	-0.162134
0.528376	-0.198654	-0.174254
0.530333	-0.210838	-0.186349
0.532290	-0.222726	-0.198415
0.534247	-0.234724	-0.210451
0.536204	-0.246931	-0.222455
0.538160	-0.258585	-0.234426
0.540117	-0.270498	-0.246361
0.542074	-0.282707	-0.258259
0.544031	-0.294100	-0.270118
0.545988	-0.305933	-0.281936
0.547945	-0.318104	-0.293711
0.549902	-0.329234	-0.305442
0.551859	-0.340984	-0.317127
0.553816	-0.353057	-0.328764
0.555773	-0.363955	-0.340351
0.557730	-0.375605	-0.351887
0.559687	-0.387498	-0.363370
0.561644	-0.398237	-0.374797
0.563601	-0.409742	-0.386168
0.565558	-0.421369	-0.397481
0.567515	-0.432051	-0.408733
0.569472	-0.443339	-0.419924
0.571429	-0.454623	-0.431051
0.573386	-0.465357	-0.442113
0.575342	-0.476339	-0.453108
0.577299	-0.487233	-0.464035
0.579256	-0.498094	-0.474892
0.581213	-0.508691	-0.485676
0.583170	-0.519195	-0.496388
0.585127	-0.530171	-0.507024
0.587084	-0.540353	-0.517583
0.589041	-0.550520	-0.528065
0.590998	-0.561477	-0.538466
0.592955	-0.571300	-0.548786
0.594912	-0.581212	-0.559024
0.596869	-0.591908	-0.569176
0.598826	-0.601514	-0.579243
0.600783	-0.611244	-0.589222
0.602740	-0.621400	-0.599112
0.604697	-0.630968	-0.608911
0.606654	-0.640543	-0.618618
0.608611	-0.649972	-0.628232
0.610568	-0.659604	-0.637751
0.612524	-0.668988	-0.647173
0.614481	-0.677717	-0.656498
0.616438	-0.687329	-0.665723
0.618395	-0.696446	-0.674848
0.620352	-0.704744	-0.683870
0.622309	-0.714050	-0.692789
0.624266	-0.722829	-0.701604
0.626223	-0.731074	-0.710312
0.628180	-0.739721	-0.718913
0.630137	-0.748134	-0.727405
0.632094	-0.756559	-0.735788
0.634051	-0.764386	-0.744059
0.636008	-0.772439	-0.752217
0.637965	-0.780914	-0.760262
0.639922	-0.788139	-0.768192
0.641879	-0.795835	-0.776006
0.643836	-0.803904	-0.783702
0.645793	-0.811013	-0.791280
0.647750	-0.818326	-0.798739
0.649706	-0.825546	-0.806076
0.651663	-0.832873	-0.813292
0.653620	-0.839784	-0.820385
0.655577	-0.846144	-0.827353
0.657534	-0.853473	-0.834197
0.659491	-0.860013	-0.840915
0.661448	-0.865999	-0.847505
0.663405	-0.872677	-0.853967
0.665362	-0.878901	-0.860300
0.667319	-0.885028	-0.866504
0.669276	-0.890639	-0.872576
0.671233	-0.896532	-0.878516
0.673190	-0.902729	-0.884323
0.675147	-0.907648	-0.889997
0.677104	-0.913098	-0.895536
0.679061	-0.918705	-0.900940
0.681018	-0.923723	-0.906207
0.682975	-0.928656	-0.911337
0.684932	-0.933205	-0.916330
0.686888	-0.938477	-0.921184
0.688845	-0.942974	-0.925899
0.690802	-0.946878	-0.930474
0.692759	-0.951593	-0.934908
0.694716	-0.955768	-0.939201
0.696673	-0.959818	-0.943352
0.698630	-0.963325	-0.947360
0.700587	-0.967115	-0.951225
0.702544	-0.971261	-0.954947
0.704501	-0.974134	-0.958524
0.706458	-0.977402	-0.961955
0.708415	-0.980695	-0.965242
0.710372	-0.983873	-0.968383
0.712329	-0.986675	-0.971377
0.714286	-0.988815	-0.974224
0.716243	-0.991948	-0.976924
0.718200	-0.994401	-0.979476
0.720157	-0.996402	-0.981881
0.722114	-0.998404	-0.984136
0.724070	-1.000376	-0.986243
0.726027	-1.002754	-0.988201
0.727984	-1.003862	-0.990010
0.729941	-1.005263	-0.991669
0.731898	-1.006881	-0.993178
0.733855	-1.008213	-0.994536
0.735812	-1.009313	-0.995745
0.737769	-1.009592	-0.996802
0.739726	-1.010826	-0.997710
0.741683	-1.011603	-0.998466
0.743640	-1.011907	-0.999071
0.745597	-1.011996	-0.999525
0.747554	-1.011990	-0.999829
0.749511	-1.012683	-0.999981
0.751468	-1.012200	-0.999982
0.753425	-1.011716	-0.999831
0.755382	-1.011158	-0.999530
0.757339	-1.010847	-0.999077
0.759295	-1.010430	-0.998473
0.761252	-1.008878	-0.997719
0.763209	-1.007925	-0.996813
0.765166	-1.006749	-0.995757
0.767123	-1.005843	-0.994550
0.769080	-1.004099	-0.993193
0.771037	-1.001968	-0.991686
0.772994	-1.000497	-0.990029
0.774951	-0.998629	-0.988222
0.776908	-0.996862	-0.986266
0.778865	-0.993961	-0.984160
0.780822	-0.991561	-0.981906
0.782779	-0.989293	-0.979504
0.784736	-0.986788	-0.976953
0.786693	-0.983941	-0.974255
0.788650	-0.980288	-0.971409
0.790607	-0.977516	-0.968416
0.792564	-0.974337	-0.965277
0.794521	-0.971251	-0.961992
0.796477	-0.967219	-0.958562
0.798434	-0.963205	-0.954987
0.800391	-0.959674	-0.951267
0.802348	-0.955826	-0.947404
0.804305	-0.951963	-0.943397
0.806262	-0.946963	-0.939248
0.808219	-0.942618	-0.934956
0.810176	-0.938100	-0.930524
0.812133	-0.933881	-0.925950
0.814090	-0.928930	-0.921237
0.816047	-0.923440	-0.916384
0.818004	-0.918334	-0.911393
0.819961	-0.913106	-0.906264
0.821918	-0.908371	-0.900998
0.823875	-0.902445	-0.895596
0.825832	-0.896640	-0.890058
0.827789	-0.890424	-0.884386
0.829746	-0.884888	-0.878580
0.831703	-0.879182	-0.872642
0.833659	-0.872898	-0.866571
0.835616	-0.866343	-0.860369
0.837573	-0.859352	-0.854038
0.839530	-0.853240	-0.847577
0.841487	-0.846634	-0.840988
0.843444	-0.840237	-0.834272
0.845401	-0.832694	-0.827429
0.847358	-0.825410	-0.820462
0.849315	-0.818066	-0.813371
0.851272	-0.811150	-0.806156
0.853229	-0.804085	-0.798820
0.855186	-0.796260	-0.791363
0.857143	-0.788355	-0.783786
0.859100	-0.780002	-0.776091
0.861057	-0.772560	-0.768279
0.863014	-0.764641	-0.760350
0.864971	-0.757004	-0.752306
0.866928	-0.748233	-0.744149
0.868885	-0.739627	-0.735879
0.870841	-0.730788	-0.727498
0.872798	-0.722522	-0.719007
0.874755	-0.714257	-0.710407
0.876712	-0.705566	-0.701700
0.878669	-0.696543	-0.692887
0.880626	-0.686865	-0.683969
0.882583	-0.677767	-0.674947
0.884540	-0.668465	-0.665824
0.886497	-0.659906	-0.656600
0.888454	-0.650459	-0.647276
0.890411	-0.641103	-0.637855
0.892368	-0.630768	-0.628337
0.894325	-0.620937	-0.618725
0.896282	-0.610968	-0.609018
0.898239	-0.601615	-0.599220
0.900196	-0.591995	-0.589331
0.902153	-0.582084	-0.579353
0.904110	-0.571686	-0.569287
0.906067	-0.560877	-0.559136
0.908023	-0.550394	-0.548899
0.909980	-0.539890	-0.538580
0.911937	-0.530069	-0.528180
0.913894	-0.519701	-0.517699
0.915851	-0.509520	-0.507140
0.917808	-0.498264	-0.496505
0.919765	-0.487307	-0.485795
0.921722	-0.475728	-0.475011
0.923679	-0.465032	-0.464155
0.925636	-0.454062	-0.453229
0.927593	-0.443774	-0.442234
0.929550	-0.432804	-0.431173
0.931507	-0.421884	-0.420047
0.933464	-0.410137	-0.408857
0.935421	-0.398452	-0.397605
0.937378	-0.386533	-0.386293
0.939335	-0.375041	-0.374923
0.941292	-0.363764	-0.363496
0.943249	-0.352725	-0.352014
0.945205	-0.341694	-0.340478
0.947162	-0.330293	-0.328892
0.949119	-0.318661	-0.317255
0.951076	-0.306421	-0.305571
0.953033	-0.294246	-0.293841
0.954990	-0.281735	-0.282066
0.956947	-0.269805	-0.270248
0.958904	-0.257750	-0.258389
0.960861	-0.246436	-0.246492
0.962818	-0.234785	-0.234557
0.964775	-0.223630	-0.222587
0.966732	-0.211734	-0.210583
0.968689	-0.200086	-0.198547
0.970646	-0.187510	-0.186481
0.972603	-0.175227	-0.174387
0.974560	-0.162153	-0.162267
0.976517	-0.149641	-0.150122
0.978474	-0.136602	-0.137955
0.980431	-0.124378	-0.125766
0.982387	-0.111790	-0.113559
0.984344	-0.100099	-0.101334
0.986301	-0.088037	-0.089094
0.988258	-0.076801	-0.076841
0.990215	-0.065085	-0.064576
0.992172	-0.054076	-0.052301
0.994129	-0.042482	-0.040018
0.996086	-0.031512	-0.027730
0.998043	-0.019912	-0.015437
1.000000	-0.008917	-0.003142
x	 u	 u_exact
0.000000	0.008392	-0.003142
0.003922	0.030326	0.021497
0.007843	0.052989	0.046122
0.011765	0.074709	0.070719
0.015686	0.097293	0.095273
0.019608	0.119083	0.119770
0.023529	0.142211	0.144194
0.027451	0.164861	0.168530
0.031373	0.189369	0.192764
0.035294	0.213407	0.216881
0.039216	0.239272	0.240866
0.043137	0.263877	0.264705
0.047059	0.289528	0.288383
0.050980	0.312711	0.311886
0.054902	0.336332	0.335200
0.058824	0.357207	0.358310
0.062745	0.379240	0.381203
0.066667	0.399651	0.403865
0.070588	0.422468	0.426281
0.074510	0.444348	0.448438
0.078431	0.468122	0.470323
0.082353	0.489852	0.491923
0.086275	0.511640	0.513224
0.090196	0.530924	0.534213
0.094118	0.550254	0.554879
0.098039	0.569161	0.575207
0.101961	0.589050	0.595186
0.105882	0.609616	0.614804
0.109804	0.629311	0.634048
0.113725	0.648490	0.652908
0.117647	0.664973	0.671371
0.121569	0.682136	0.689426
0.125490	0.698041	0.707063
0.129412	0.716442	0.724271
0.133333	0.733148	0.741039
0.137255	0.750256	0.757357
0.141176	0.764300	0.773216
0.145098	0.778402	0.788605
0.149020	0.792280	0.803515
0.152941	0.806948	0.817937
0.156863	0.821862	0.831863
0.160784	0.834283	0.845284
0.164706	0.846408	0.858191
0.168627	0.856460	0.870578
0.172549	0.868953	0.882436
0.176471	0.880123	0.893759
0.180392	0.891443	0.904538
0.184314	0.900041	0.914769
0.188235	0.908068	0.924444
0.192157	0.917079	0.933558
0.196078	0.925527	0.942106
0.200000	0.934293	0.950081
0.203922	0.939426	0.957480
0.207843	0.945478	0.964297
0.211765	0.950834	0.970529
0.215686	0.957238	0.976171
0.219608	0.962052	0.981221
0.223529	0.964399	0.985676
0.227451	0.967773	0.989532
0.231373	0.970288	0.992787
0.235294	0.974064	0.995439
0.239216	0.974505	0.997488
