x, y, u
-8.282828, -19.595960, 0.999339
-7.878788, -19.595960, 1.000355
-7.474747, -19.595960, 0.999854
-7.070707, -19.595960, 1.000042
-6.666667, -19.595960, 0.999972
-6.262626, -19.595960, 1.000032
-5.858586, -19.595960, 0.999956
-5.454545, -19.595960, 1.000028
-5.050505, -19.595960, 0.999966
-4.646465, -19.595960, 0.999997
-4.242424, -19.595960, 0.999973
-3.838384, -19.595960, 0.999973
-3.434343, -19.595960, 0.999964
-3.030303, -19.595960, 0.999957
-2.626263, -19.595960, 0.999951
-2.222222, -19.595960, 0.999946
-1.818182, -19.595960, 0.999944
-1.414141, -19.595960, 0.999945
-1.010101, -19.595960, 0.999947
-0.606061, -19.595960, 0.999954
-0.202020, -19.595960, 0.999957
0.202020, -19.595960, 0.999971
0.606061, -19.595960, 0.999975
1.010101, -19.595960, 0.999972
1.414141, -19.595960, 1.000014
1.818182, -19.595960, 0.999944
2.222222, -19.595960, 1.000047
2.626263, -19.595960, 0.999977
3.030303, -19.595960, 0.999923
3.434343, -19.595960, 1.000105
3.838384, -19.595960, 0.999881
4.242424, -19.595960, 0.999621
4.646465, -19.595960, 0.999026
5.050505, -19.595960, 0.997415
5.454545, -19.595960, 0.986870
5.858586, -19.595960, 0.948780
6.262626, -19.595960, 0.842467
6.666667, -19.595960, 0.604911
7.070707, -19.595960, 0.331283
7.474747, -19.595960, 0.152207
7.878788, -19.595960, 0.062678
8.282828, -19.595960, 0.023917
8.686869, -19.595960, 0.008592
9.090909, -19.595960, 0.002927
9.494949, -19.595960, 0.000949
9.898990, -19.595960, 0.000294
10.303030, -19.595960, 0.000087
10.707071, -19.595960, 0.000025
11.111111, -19.595960, 0.000007
11.515152, -19.595960, 0.000002
11.919192, -19.595960, 0.000000
12.323232, -19.595960, 0.000000
12.727273, -19.595960, 0.000000
13.131313, -19.595960, 0.000000
13.535354, -19.595960, 0.000000
13.939394, -19.595960, 0.000000
14.343434, -19.595960, -0.000000
14.747475, -19.595960, 0.000000
15.151515, -19.595960, -0.000000
15.555556, -19.595960, 0.000000
15.959596, -19.595960, -0.000000
16.363636, -19.595960, -0.000000
16.767677, -19.595960, 0.000000
17.171717, -19.595960, 0.000000
17.575758, -19.595960, -0.000008
17.979798, -19.595960, 0.000046
18.383838, -19.595960, -0.000197
18.787879, -19.595960, 0.000677
19.191919, -19.595960, -0.001752
19.595960, -19.595960, 0.002976
20.000000, -19.595960, -0.001869
-20.000000, -19.191919, 0.000000
-19.595960, -19.191919, 0.000000
-19.191919, -19.191919, 0.000000
-18.787879, -19.191919, 0.000000
-18.383838, -19.191919, 0.000000
-17.979798, -19.191919, 0.000000
-17.575758, -19.191919, 0.000001
-17.171717, -19.191919, 0.000005
-16.767677, -19.191919, 0.000015
-16.363636, -19.191919, 0.000050
-15.959596, -19.191919, 0.000161
-15.555556, -19.191919, 0.000499
-15.151515, -19.191919, 0.001500
-14.747475, -19.191919, 0.004362
-14.343434, -19.191919, 0.012219
-13.939394, -19.191919, 0.032764
-13.535354, -19.191919, 0.083134
-13.131313, -19.191919, 0.194992
-12.727273, -19.191919, 0.403449
-12.323232, -19.191919, 0.679340
-11.919192, -19.191919, 0.859912
-11.515152, -19.191919, 0.932944
-11.111111, -19.191919, 0.971442
-10.707071, -19.191919, 0.987878
-10.303030, -19.191919, 0.996264
-9.898990, -19.191919, 0.998470
-9.494949, -19.191919, 0.999553
-9.090909, -19.191919, 1.000107
-8.686869, -19.191919, 0.999571
-8.282828, -19.191919, 1.000268
-7.878788, -19.191919, 0.999843
-7.474747, -19.191919, 1.000038
-7.070707, -19.191919, 0.999985
-6.666667, -19.191919, 0.999994
-6.262626, -19.191919, 0.999958
-5.858586, -19.191919, 0.999985
-5.454545, -19.191919, 0.999916
-5.050505, -19.191919, 0.999920
-4.646465, -19.191919, 0.999855
-4.242424, -19.191919, 0.999814
-3.838384, -19.191919, 0.999750
-3.434343, -19.191919, 0.999689
-3.030303, -19.191919, 0.999629
-2.626263, -19.191919, 0.999577
-2.222222, -19.191919, 0.999540
-1.818182, -19.191919, 0.999522
-1.414141, -19.191919, 0.999526
-1.010101, -19.191919, 0.999552
-0.606061, -19.191919, 0.999595
-0.202020, -19.191919, 0.999655
0.202020, -19.191919, 0.999715
0.606061, -19.191919, 0.999780
1.010101, -19.191919, 0.999844
1.414141, -19.191919, 0.999869
1.818182, -19.191919, 0.999958
2.222222, -19.191919, 0.999913
2.626263, -19.191919, 0.999991
3.030303, -19.191919, 1.000005
3.434343, -19.191919, 0.999885
3.838384, -19.191919, 0.999996
4.242424, -19.191919, 0.999871
4.646465, -19.191919, 0.999346
5.050505, -19.191919, 0.998332
5.454545, -19.191919, 0.995266
5.858586, -19.191919, 0.984655
6.262626, -19.191919, 0.960823
6.666667, -19.191919, 0.903997
7.070707, -19.191919, 0.785328
7.474747, -19.191919, 0.516963
7.878788, -19.191919, 0.253381
8.282828, -19.191919, 0.103594
8.686869, -19.191919, 0.038034
9.090909, -19.191919, 0.012993
9.494949, -19.191919, 0.004195
9.898990, -19.191919, 0.001289
10.303030, -19.191919, 0.000378
10.707071, -19.191919, 0.000106
11.111111, -19.191919, 0.000029
11.515152, -19.191919, 0.000007
11.919192, -19.191919, 0.000002
12.323232, -19.191919, 0.000000
12.727273, -19.191919, 0.000000
13.131313, -19.191919, 0.000000
13.535354, -19.191919, 0.000000
13.939394, -19.191919, -0.000000
14.343434, -19.191919, 0.000000
14.747475, -19.191919, -0.000000
15.151515, -19.191919, 0.000000
15.555556, -19.191919, -0.000000
15.959596, -19.191919, 0.000000
16.363636, -19.191919, 0.000000
16.767677, -19.191919, -0.000001
17.171717, -19.191919, 0.000001
17.575758, -19.191919, 0.000004
17.979798, -19.191919, -0.000031
18.383838, -19.191919, 0.000136
18.787879, -19.191919, -0.000461
19.191919, -19.191919, 0.001221
19.595960, -19.191919, -0.002072
20.000000, -19.191919, 0.001356
-20.000000, -18.787879, 0.000000
-19.595960, -18.787879, 0.000000
-19.191919, -18.787879, 0.000000
-18.787879, -18.787879, 0.000000
-18.383838, -18.787879, 0.000000
-17.979798, -18.787879, 0.000002
-17.575758, -18.787879, 0.000005
-17.171717, -18.787879, 0.000019
-16.767677, -18.787879, 0.000065
-16.363636, -18.787879, 0.000215
-15.959596, -18.787879, 0.000696
-15.555556, -18.787879, 0.002187
-15.151515, -18.787879, 0.006650
-14.747475, -18.787879, 0.019465
-14.343434, -18.787879, 0.054315
-13.939394, -18.787879, 0.141400
-13.535354, -18.787879, 0.327756
-13.131313, -18.787879, 0.617033
-12.727273, -18.787879, 0.841585
-12.323232, -18.787879, 0.927992
-11.919192, -18.787879, 0.969377
-11.515152, -18.787879, 0.985223
-11.111111, -18.787879, 0.993027
-10.707071, -18.787879, 0.996711
-10.303030, -18.787879, 0.998629
-9.898990, -18.787879, 0.999369
-9.494949, -18.787879, 0.999803
-9.090909, -18.787879, 0.999811
-8.686869, -18.787879, 1.000052
-8.282828, -18.787879, 0.999904
-7.878788, -18.787879, 1.000005
-7.474747, -18.787879, 0.999963
-7.070707, -18.787879, 0.999932
-6.666667, -18.787879, 0.999887
-6.262626, -18.787879, 0.999808
-5.858586, -18.787879, 0.999662
-5.454545, -18.787879, 0.999491
-5.050505, -18.787879, 0.999217
-4.646465, -18.787879, 0.998894
-4.242424, -18.787879, 0.998489
-3.838384, -18.787879, 0.998041
-3.434343, -18.787879, 0.997570
-3.030303, -18.787879, 0.997120
-2.626263, -18.787879, 0.996735
-2.222222, -18.787879, 0.996460
-1.818182, -18.787879, 0.996328
-1.414141, -18.787879, 0.996358
-1.010101, -18.787879, 0.996546
-0.606061, -18.787879, 0.996871
-0.202020, -18.787879, 0.997294
0.202020, -18.787879, 0.997771
0.606061, -18.787879, 0.998251
1.010101, -18.787879, 0.998693
1.414141, -18.787879, 0.999086
1.818182, -18.787879, 0.999368
2.222222, -18.787879, 0.999628
2.626263, -18.787879, 0.999750
3.030303, -18.787879, 0.999857
3.434343, -18.787879, 0.999937
3.838384, -18.787879, 0.999881
4.242424, -18.787879, 0.999870
4.646465, -18.787879, 0.999726
5.050505, -18.787879, 0.999219
5.454545, -18.787879, 0.998212
5.858586, -18.787879, 0.995611
6.262626, -18.787879, 0.990149
6.666667, -18.787879, 0.977838
7.070707, -18.787879, 0.948863
7.474747, -18.787879, 0.874600
7.878788, -18.787879, 0.693564
8.282828, -18.787879, 0.380219
8.686869, -18.787879, 0.157233
9.090909, -18.787879, 0.055777
9.494949, -18.787879, 0.018122
9.898990, -18.787879, 0.005543
10.303030, -18.787879, 0.001614
10.707071, -18.787879, 0.000449
11.111111, -18.787879, 0.000120
11.515152, -18.787879, 0.000031
11.919192, -18.787879, 0.000008
12.323232, -18.787879, 0.000002
12.727273, -18.787879, 0.000000
13.131313, -18.787879, 0.000000
13.535354, -18.787879, 0.000000
13.939394, -18.787879, 0.000000
14.343434, -18.787879, -0.000000
14.747475, -18.787879, 0.000000
15.151515, -18.787879, -0.000000
15.555556, -18.787879, 0.000000
15.959596, -18.787879, -0.000000
16.363636, -18.787879, -0.000000
16.767677, -18.787879, 0.000001
17.171717, -18.787879, -0.000001
17.575758, -18.787879, -0.000000
17.979798, -18.787879, 0.000012
18.383838, -18.787879, -0.000057
18.787879, -18.787879, 0.000191
19.191919, -18.787879, -0.000501
19.595960, -18.787879, 0.000882
20.000000, -18.787879, -0.000586
-20.000000, -18.383838, 0.000000
-19.595960, -18.383838, 0.000000
-19.191919, -18.383838, 0.000000
-18.787879, -18.383838, 0.000000
-18.383838, -18.383838, 0.000002
-17.979798, -18.383838, 0.000006
-17.575758, -18.383838, 0.000022
-17.171717, -18.383838, 0.000078
-16.767677, -18.383838, 0.000269
-16.363636, -18.383838, 0.000907
-15.959596, -18.383838, 0.002971
-15.555556, -18.383838, 0.009435
-15.151515, -18.383838, 0.028829
-14.747475, -18.383838, 0.083431
-14.343434, -18.383838, 0.220274
-13.939394, -18.383838, 0.487624
-13.535354, -18.383838, 0.782638
-13.131313, -18.383838, 0.908727
-12.727273, -18.383838, 0.964179
-12.323232, -18.383838, 0.983963
-11.919192, -18.383838, 0.992779
-11.515152, -18.383838, 0.996449
-11.111111, -18.383838, 0.998181
-10.707071, -18.383838, 0.999041
-10.303030, -18.383838, 0.999484
-9.898990, -18.383838, 0.999754
-9.494949, -18.383838, 0.999866
-9.090909, -18.383838, 0.999939
-8.686869, -18.383838, 0.999929
-8.282828, -18.383838, 0.999935
-7.878788, -18.383838, 0.999866
-7.474747, -18.383838, 0.999738
-7.070707, -18.383838, 0.999512
-6.666667, -18.383838, 0.999107
-6.262626, -18.383838, 0.998464
-5.858586, -18.383838, 0.997501
-5.454545, -18.383838, 0.996120
-5.050505, -18.383838, 0.994283
-4.646465, -18.383838, 0.991963
-4.242424, -18.383838, 0.989222
-3.838384, -18.383838, 0.986176
-3.434343, -18.383838, 0.983032
-3.030303, -18.383838, 0.980055
-2.626263, -18.383838, 0.977535
-2.222222, -18.383838, 0.975740
-1.818182, -18.383838, 0.974880
-1.414141, -18.383838, 0.975061
-1.010101, -18.383838, 0.976273
-0.606061, -18.383838, 0.978382
-0.202020, -18.383838, 0.981159
0.202020, -18.383838, 0.984312
0.606061, -18.383838, 0.987542
1.010101, -18.383838, 0.990579
1.414141, -18.383838, 0.993225
1.818182, -18.383838, 0.995391
2.222222, -18.383838, 0.997022
2.626263, -18.383838, 0.998200
3.030303, -18.383838, 0.998960
3.434343, -18.383838, 0.999426
3.838384, -18.383838, 0.999696
4.242424, -18.383838, 0.999787
4.646465, -18.383838, 0.999788
5.050505, -18.383838, 0.999653
5.454545, -18.383838, 0.999313
5.858586, -18.383838, 0.998638
6.262626, -18.383838, 0.997264
6.666667, -18.383838, 0.994332
7.070707, -18.383838, 0.987386
7.474747, -18.383838, 0.970063
7.878788, -18.383838, 0.922025
8.282828, -18.383838, 0.802409
8.686869, -18.383838, 0.505971
9.090909, -18.383838, 0.215879
9.494949, -18.383838, 0.074342
9.898990, -18.383838, 0.022986
10.303030, -18.383838, 0.006663
10.707071, -18.383838, 0.001840
11.111111, -18.383838, 0.000487
11.515152, -18.383838, 0.000124
11.919192, -18.383838, 0.000030
12.323232, -18.383838, 0.000007
12.727273, -18.383838, 0.000002
13.131313, -18.383838, 0.000000
13.535354, -18.383838, 0.000000
13.939394, -18.383838, 0.000000
14.343434, -18.383838, 0.000000
14.747475, -18.383838, -0.000000
15.151515, -18.383838, 0.000000
15.555556, -18.383838, -0.000000
15.959596, -18.383838, 0.000000
16.363636, -18.383838, 0.000000
16.767677, -18.383838, -0.000000
17.171717, -18.383838, 0.000001
17.575758, -18.383838, -0.000001
17.979798, -18.383838, -0.000002
18.383838, -18.383838, 0.000017
18.787879, -18.383838, -0.000055
19.191919, -18.383838, 0.000141
19.595960, -18.383838, -0.000250
20.000000, -18.383838, 0.000176
-20.000000, -17.979798, 0.000000
-19.595960, -17.979798, 0.000000
-19.191919, -17.979798, 0.000000
-18.787879, -17.979798, 0.000002
-18.383838, -17.979798, 0.000006
-17.979798, -17.979798, 0.000024
-17.575758, -17.979798, 0.000088
-17.171717, -17.979798, 0.000314
-16.767677, -17.979798, 0.001099
-16.363636, -17.979798, 0.003752
-15.959596, -17.979798, 0.012433
-15.555556, -17.979798, 0.039601
-15.151515, -17.979798, 0.118399
-14.747475, -17.979798, 0.312858
-14.343434, -17.979798, 0.638347
-13.939394, -17.979798, 0.864216
-13.535354, -17.979798, 0.948400
-13.131313, -17.979798, 0.979238
-12.727273, -17.979798, 0.991445
-12.323232, -17.979798, 0.996082
-11.919192, -17.979798, 0.998110
-11.515152, -17.979798, 0.999022
-11.111111, -17.979798, 0.999454
-10.707071, -17.979798, 0.999686
-10.303030, -17.979798, 0.999814
-9.898990, -17.979798, 0.999884
-9.494949, -17.979798, 0.999905
-9.090909, -17.979798, 0.999882
-8.686869, -17.979798, 0.999782
-8.282828, -17.979798, 0.999539
-7.878788, -17.979798, 0.999038
-7.474747, -17.979798, 0.998093
-7.070707, -17.979798, 0.996410
-6.666667, -17.979798, 0.993626
-6.262626, -17.979798, 0.989288
-5.858586, -17.979798, 0.982903
-5.454545, -17.979798, 0.974076
-5.050505, -17.979798, 0.962595
-4.646465, -17.979798, 0.948492
-4.242424, -17.979798, 0.932178
-3.838384, -17.979798, 0.914528
-3.434343, -17.979798, 0.896784
-3.030303, -17.979798, 0.880373
-2.626263, -17.979798, 0.866733
-2.222222, -17.979798, 0.857146
-1.818182, -17.979798, 0.852568
-1.414141, -17.979798, 0.853494
-1.010101, -17.979798, 0.859882
-0.606061, -17.979798, 0.871145
-0.202020, -17.979798, 0.886230
0.202020, -17.979798, 0.903744
0.606061, -17.979798, 0.922165
1.010101, -17.979798, 0.939988
1.414141, -17.979798, 0.955966
1.818182, -17.979798, 0.969308
2.222222, -17.979798, 0.979761
2.626263, -17.979798, 0.987415
3.030303, -17.979798, 0.992633
3.434343, -17.979798, 0.995946
3.838384, -17.979798, 0.997904
4.242424, -17.979798, 0.998967
4.646465, -17.979798, 0.999478
5.050505, -17.979798, 0.999675
5.454545, -17.979798, 0.999670
5.858586, -17.979798, 0.999511
6.262626, -17.979798, 0.999133
6.666667, -17.979798, 0.998334
7.070707, -17.979798, 0.996510
7.474747, -17.979798, 0.992165
7.878788, -17.979798, 0.980288
8.282828, -17.979798, 0.949133
8.686869, -17.979798, 0.856264
9.090909, -17.979798, 0.604900
9.494949, -17.979798, 0.268203
9.898990, -17.979798, 0.089743
10.303030, -17.979798, 0.026409
10.707071, -17.979798, 0.007263
11.111111, -17.979798, 0.001905
11.515152, -17.979798, 0.000480
11.919192, -17.979798, 0.000117
12.323232, -17.979798, 0.000027
12.727273, -17.979798, 0.000006
13.131313, -17.979798, 0.000001
13.535354, -17.979798, 0.000000
13.939394, -17.979798, 0.000000
14.343434, -17.979798, 0.000000
14.747475, -17.979798, 0.000000
15.151515, -17.979798, -0.000000
15.555556, -17.979798, 0.000000
15.959596, -17.979798, -0.000000
16.363636, -17.979798, 0.000000
16.767677, -17.979798, 0.000000
17.171717, -17.979798, -0.000001
17.575758, -17.979798, 0.000001
17.979798, -17.979798, -0.000001
18.383838, -17.979798, -0.000003
18.787879, -17.979798, 0.000012
19.191919, -17.979798, -0.000028
19.595960, -17.979798, 0.000049
20.000000, -17.979798, -0.000037
-20.000000, -17.575758, 0.000000
-19.595960, -17.575758, 0.000000
-19.191919, -17.575758, 0.000002
-18.787879, -17.575758, 0.000006
-18.383838, -17.575758, 0.000024
-17.979798, -17.575758, 0.000092
-17.575758, -17.575758, 0.000342
-17.171717, -17.575758, 0.001240
-16.767677, -17.575758, 0.004403
-16.363636, -17.575758, 0.015200
-15.959596, -17.575758, 0.050390
-15.555556, -17.575758, 0.155155
-15.151515, -17.575758, 0.405925
-14.747475, -17.575758, 0.747541
-14.343434, -17.575758, 0.906644
-13.939394, -17.575758, 0.967852
-13.535354, -17.575758, 0.987436
-13.131313, -17.575758, 0.994814
-12.727273, -17.575758, 0.997717
-12.323232, -17.575758, 0.998903
-11.919192, -17.575758, 0.999433
-11.515152, -17.575758, 0.999689
-11.111111, -17.575758, 0.999816
-10.707071, -17.575758, 0.999879
-10.303030, -17.575758, 0.999898
-9.898990, -17.575758, 0.999864
-9.494949, -17.575758, 0.999728
-9.090909, -17.575758, 0.999366
-8.686869, -17.575758, 0.998536
-8.282828, -17.575758, 0.996785
-7.878788, -17.575758, 0.993360
-7.474747, -17.575758, 0.987110
-7.070707, -17.575758, 0.976423
-6.666667, -17.575758, 0.959383
-6.262626, -17.575758, 0.933784
-5.858586, -17.575758, 0.897856
-5.454545, -17.575758, 0.850935
-5.050505, -17.575758, 0.793276
-4.646465, -17.575758, 0.727105
-4.242424, -17.575758, 0.656973
-3.838384, -17.575758, 0.588186
-3.434343, -17.575758, 0.525362
-3.030303, -17.575758, 0.472133
-2.626263, -17.575758, 0.431168
-2.222222, -17.575758, 0.404085
-1.818182, -17.575758, 0.391628
-1.414141, -17.575758, 0.394077
-1.010101, -17.575758, 0.411547
-0.606061, -17.575758, 0.443907
-0.202020, -17.575758, 0.490370
0.202020, -17.575758, 0.549015
0.606061, -17.575758, 0.616749
1.010101, -17.575758, 0.689261
1.414141, -17.575758, 0.761040
1.818182, -17.575758, 0.826184
2.222222, -17.575758, 0.880522
2.626263, -17.575758, 0.922787
3.030303, -17.575758, 0.953275
3.434343, -17.575758, 0.973483
3.838384, -17.575758, 0.985963
4.242424, -17.575758, 0.993077
4.646465, -17.575758, 0.996813
5.050505, -17.575758, 0.998608
5.454545, -17.575758, 0.999378
5.858586, -17.575758, 0.999638
6.262626, -17.575758, 0.999633
6.666667, -17.575758, 0.999422
7.070707, -17.575758, 0.998896
7.474747, -17.575758, 0.997675
7.878788, -17.575758, 0.994493
8.282828, -17.575758, 0.986252
8.686869, -17.575758, 0.962316
9.090909, -17.575758, 0.884825
9.494949, -17.575758, 0.666556
9.898990, -17.575758, 0.303002
10.303030, -17.575758, 0.097976
10.707071, -17.575758, 0.027419
11.111111, -17.575758, 0.007165
11.515152, -17.575758, 0.001791
11.919192, -17.575758, 0.000431
12.323232, -17.575758, 0.000100
12.727273, -17.575758, 0.000022
13.131313, -17.575758, 0.000005
13.535354, -17.575758, 0.000001
13.939394, -17.575758, 0.000000
14.343434, -17.575758, 0.000000
14.747475, -17.575758, 0.000000
15.151515, -17.575758, 0.000000
15.555556, -17.575758, -0.000000
15.959596, -17.575758, 0.000000
16.363636, -17.575758, -0.000000
16.767677, -17.575758, -0.000000
17.171717, -17.575758, 0.000000
17.575758, -17.575758, -0.000001
17.979798, -17.575758, 0.000001
18.383838, -17.575758, -0.000000
18.787879, -17.575758, -0.000001
19.191919, -17.575758, 0.000004
19.595960, -17.575758, -0.000006
20.000000, -17.575758, 0.000005
-20.000000, -17.171717, 0.000000
-19.595960, -17.171717, 0.000001
-19.191919, -17.171717, 0.000006
-18.787879, -17.171717, 0.000023
-18.383838, -17.171717, 0.000090
-17.979798, -17.171717, 0.000346
-17.575758, -17.171717, 0.001302
-17.171717, -17.171717, 0.004797
-16.767677, -17.171717, 0.017226
-16.363636, -17.171717, 0.059370
-15.959596, -17.171717, 0.188061
-15.555556, -17.171717, 0.485383
-15.151515, -17.171717, 0.811600
-14.747475, -17.171717, 0.934121
-14.343434, -17.171717, 0.977097
-13.939394, -17.171717, 0.991853
-13.535354, -17.171717, 0.996626
-13.131313, -17.171717, 0.998540
-12.727273, -17.171717, 0.999315
-12.323232, -17.171717, 0.999651
-11.919192, -17.171717, 0.999808
-11.515152, -17.171717, 0.999883
-11.111111, -17.171717, 0.999909
-10.707071, -17.171717, 0.999882
-10.303030, -17.171717, 0.999744
-9.898990, -17.171717, 0.999334
-9.494949, -17.171717, 0.998272
-9.090909, -17.171717, 0.995768
-8.686869, -17.171717, 0.990316
-8.282828, -17.171717, 0.979303
-7.878788, -17.171717, 0.958714
-7.474747, -17.171717, 0.922893
-7.070707, -17.171717, 0.865684
-6.666667, -17.171717, 0.781485
-6.262626, -17.171717, 0.668876
-5.858586, -17.171717, 0.536203
-5.454545, -17.171717, 0.395904
-5.050505, -17.171717, 0.268164
-4.646465, -17.171717, 0.176424
-4.242424, -17.171717, 0.125541
-3.838384, -17.171717, 0.100642
-3.434343, -17.171717, 0.086918
-3.030303, -17.171717, 0.078080
-2.626263, -17.171717, 0.072139
-2.222222, -17.171717, 0.068417
-1.818182, -17.171717, 0.066749
-1.414141, -17.171717, 0.067119
-1.010101, -17.171717, 0.069555
-0.606061, -17.171717, 0.074166
-0.202020, -17.171717, 0.081301
0.202020, -17.171717, 0.092138
0.606061, -17.171717, 0.110116
1.010101, -17.171717, 0.145597
1.414141, -17.171717, 0.217627
1.818182, -17.171717, 0.335361
2.222222, -17.171717, 0.480636
2.626263, -17.171717, 0.625551
3.030303, -17.171717, 0.752889
3.434343, -17.171717, 0.850524
3.838384, -17.171717, 0.916482
4.242424, -17.171717, 0.957088
4.646465, -17.171717, 0.979637
5.050505, -17.171717, 0.991100
5.454545, -17.171717, 0.996403
5.858586, -17.171717, 0.998625
6.262626, -17.171717, 0.999441
6.666667, -17.171717, 0.999652
7.070707, -17.171717, 0.999566
7.474747, -17.171717, 0.999203
7.878788, -17.171717, 0.998255
8.282828, -17.171717, 0.995839
8.686869, -17.171717, 0.989333
9.090909, -17.171717, 0.968458
9.494949, -17.171717, 0.899389
9.898990, -17.171717, 0.693345
10.303030, -17.171717, 0.312945
10.707071, -17.171717, 0.096678
11.111111, -17.171717, 0.025701
11.515152, -17.171717, 0.006397
11.919192, -17.171717, 0.001527
12.323232, -17.171717, 0.000352
12.727273, -17.171717, 0.000078
13.131313, -17.171717, 0.000017
13.535354, -17.171717, 0.000004
13.939394, -17.171717, 0.000001
14.343434, -17.171717, 0.000000
14.747475, -17.171717, 0.000000
15.151515, -17.171717, 0.000000
15.555556, -17.171717, 0.000000
15.959596, -17.171717, -0.000000
16.363636, -17.171717, 0.000000
16.767677, -17.171717, -0.000000
17.171717, -17.171717, -0.000000
17.575758, -17.171717, 0.000000
17.979798, -17.171717, -0.000000
18.383838, -17.171717, 0.000001
18.787879, -17.171717, -0.000001
19.191919, -17.171717, 0.000001
