x	 u	 u_exact
0.842620	0.833698	0.835394
0.843597	0.830247	0.832002
0.844575	0.826833	0.828579
0.845552	0.823362	0.825125
0.846530	0.819838	0.821640
0.847507	0.816346	0.818123
0.848485	0.812737	0.814576
0.849462	0.809182	0.810998
0.850440	0.805536	0.807389
0.851417	0.801880	0.803750
0.852395	0.798219	0.800081
0.853372	0.794465	0.796381
0.854350	0.790764	0.792652
0.855327	0.786951	0.788892
0.856305	0.783168	0.785103
0.857283	0.779334	0.781284
0.858260	0.775450	0.777436
0.859238	0.771593	0.773558
0.860215	0.767629	0.769651
0.861193	0.763717	0.765715
0.862170	0.759711	0.761751
0.863148	0.755711	0.757757
0.864125	0.751686	0.753735
0.865103	0.747593	0.749684
0.866080	0.743538	0.745606
0.867058	0.739377	0.741499
0.868035	0.735260	0.737364
0.869013	0.731064	0.733201
0.869990	0.726862	0.729011
0.870968	0.722645	0.724793
0.871945	0.718357	0.720548
0.872923	0.714107	0.716275
0.873900	0.709757	0.711976
0.874878	0.705447	0.707649
0.875855	0.701062	0.703296
0.876833	0.696672	0.698917
0.877810	0.692265	0.694511
0.878788	0.687795	0.690079
0.879765	0.683357	0.685621
0.880743	0.678824	0.681137
0.881720	0.674333	0.676627
0.882698	0.669762	0.672092
0.883675	0.665198	0.667532
0.884653	0.660604	0.662946
0.885630	0.655963	0.658335
0.886608	0.651342	0.653700
0.887586	0.646637	0.649039
0.888563	0.641972	0.644355
0.889541	0.637222	0.639646
0.890518	0.632497	0.634912
0.891496	0.627719	0.630155
0.892473	0.622923	0.625374
0.893451	0.618120	0.620570
0.894428	0.613257	0.615742
0.895406	0.608423	0.610891
0.896383	0.603507	0.606017
0.897361	0.598627	0.601120
0.898338	0.593672	0.596200
0.899316	0.588733	0.591258
0.900293	0.583753	0.586294
0.901271	0.578749	0.581307
0.902248	0.573744	0.576298
0.903226	0.568681	0.571268
0.904203	0.563645	0.566216
0.905181	0.558533	0.561143
0.906158	0.553454	0.556049
0.907136	0.548306	0.550934
0.908113	0.543175	0.545798
0.909091	0.538000	0.540641
0.910068	0.532812	0.535464
0.911046	0.527613	0.530266
0.912023	0.522370	0.525049
0.913001	0.517143	0.519812
0.913978	0.511852	0.514555
0.914956	0.506592	0.509279
0.915934	0.501262	0.503984
0.916911	0.495959	0.498670
0.917889	0.490600	0.493337
0.918866	0.485249	0.487985
0.919844	0.479866	0.482615
0.920821	0.474466	0.477226
0.921799	0.469059	0.471820
0.922776	0.463612	0.466396
0.923754	0.458179	0.460954
0.924731	0.452690	0.455495
0.925709	0.447227	0.450018
0.926686	0.441704	0.444525
0.927664	0.436205	0.439015
0.928641	0.430653	0.433488
0.929619	0.425114	0.427945
0.930596	0.419538	0.422386
0.931574	0.413959	0.416811
0.932551	0.408361	0.411220
0.933529	0.402742	0.405614
0.934506	0.397121	0.399993
0.935484	0.391464	0.394356
0.936461	0.385820	0.388704
0.937439	0.380130	0.383038
0.938416	0.374460	0.377357
0.939394	0.368740	0.371662
0.940371	0.363041	0.365954
0.941349	0.357295	0.360231
0.942326	0.351565	0.354494
0.943304	0.345798	0.348745
0.944282	0.340037	0.342982
0.945259	0.334249	0.337206
0.946237	0.328456	0.331418
0.947214	0.322649	0.325617
0.948192	0.316826	0.319803
0.949169	0.311001	0.313978
0.950147	0.305150	0.308141
0.951124	0.299304	0.302292
0.952102	0.293427	0.296432
0.953079	0.287562	0.290560
0.954057	0.281662	0.284678
0.955034	0.275776	0.278785
0.956012	0.269854	0.272881
0.956989	0.263947	0.266967
0.957967	0.258006	0.261043
0.958944	0.252079	0.255109
0.959922	0.246120	0.249166
0.960899	0.240171	0.243213
0.961877	0.234197	0.237251
0.962854	0.228228	0.231280
0.963832	0.222239	0.225300
0.964809	0.216250	0.219312
0.965787	0.210247	0.213315
0.966764	0.204239	0.207311
0.967742	0.198223	0.201299
0.968719	0.192198	0.195279
0.969697	0.186169	0.189251
0.970674	0.180128	0.183217
0.971652	0.174087	0.177175
0.972630	0.168031	0.171127
0.973607	0.161978	0.165073
0.974585	0.155909	0.159012
0.975562	0.149844	0.152945
0.976540	0.143764	0.146873
0.977517	0.137688	0.140795
0.978495	0.131597	0.134711
0.979472	0.125511	0.128623
0.980450	0.119410	0.122530
0.981427	0.113315	0.116432
0.982405	0.107205	0.110330
0.983382	0.101102	0.104223
0.984360	0.094985	0.098113
0.985337	0.088873	0.091999
0.986315	0.082750	0.085881
0.987292	0.076631	0.079760
0.988270	0.070502	0.073636
0.989247	0.064377	0.067510
0.990225	0.058244	0.061381
0.991202	0.052114	0.055249
0.992180	0.045977	0.049116
0.993157	0.039843	0.042980
0.994135	0.033703	0.036843
0.995112	0.027566	0.030705
0.996090	0.021424	0.024565
0.997067	0.015284	0.018425
0.998045	0.009142	0.012284
0.999022	0.003001	0.006142
1.000000	-0.003142	0.000000
