x, y, u
6.262626, -19.191919, 0.000000
6.666667, -19.191919, 0.000001
7.070707, -19.191919, 0.000002
7.474747, -19.191919, 0.000004
7.878788, -19.191919, 0.000013
8.282828, -19.191919, 0.000040
8.686869, -19.191919, 0.000128
9.090909, -19.191919, 0.000430
9.494949, -19.191919, 0.001506
9.898990, -19.191919, 0.005447
10.303030, -19.191919, 0.020071
10.707071, -19.191919, 0.072577
11.111111, -19.191919, 0.231996
11.515152, -19.191919, 0.567521
11.919192, -19.191919, 0.842065
12.323232, -19.191919, 0.954471
12.727273, -19.191919, 0.988518
13.131313, -19.191919, 0.997266
13.535354, -19.191919, 0.999052
13.939394, -19.191919, 0.998680
14.343434, -19.191919, 0.996041
14.747475, -19.191919, 0.985852
15.151515, -19.191919, 0.944805
15.555556, -19.191919, 0.784013
15.959596, -19.191919, 0.394012
16.363636, -19.191919, 0.119112
16.767677, -19.191919, 0.029717
17.171717, -19.191919, 0.006889
17.575758, -19.191919, 0.001525
17.979798, -19.191919, 0.000324
18.383838, -19.191919, 0.000066
18.787879, -19.191919, 0.000013
19.191919, -19.191919, 0.000002
19.595960, -19.191919, 0.000000
20.000000, -19.191919, 0.000000
-20.000000, -18.787879, 0.090347
-19.595960, -18.787879, 0.225516
-19.191919, -18.787879, 0.561587
-18.787879, -18.787879, 0.855003
-18.383838, -18.787879, 0.958667
-17.979798, -18.787879, 0.988012
-17.575758, -18.787879, 0.996230
-17.171717, -18.787879, 0.998542
-16.767677, -18.787879, 0.998586
-16.363636, -18.787879, 0.995406
-15.959596, -18.787879, 0.981152
-15.555556, -18.787879, 0.928502
-15.151515, -18.787879, 0.768646
-14.747475, -18.787879, 0.445174
-14.343434, -18.787879, 0.167871
-13.939394, -18.787879, 0.056500
-13.535354, -18.787879, 0.018567
-13.131313, -18.787879, 0.005995
-12.727273, -18.787879, 0.001931
-12.323232, -18.787879, 0.000629
-11.919192, -18.787879, 0.000209
-11.515152, -18.787879, 0.000071
-11.111111, -18.787879, 0.000025
-10.707071, -18.787879, 0.000009
