x, y, u
19.595960, -19.191919, -0.000087
20.000000, -19.191919, 0.000047
-20.000000, -18.787879, 0.000009
-19.595960, -18.787879, 0.000037
-19.191919, -18.787879, 0.000176
-18.787879, -18.787879, 0.000813
-18.383838, -18.787879, 0.003583
-17.979798, -18.787879, 0.015028
-17.575758, -18.787879, 0.059176
-17.171717, -18.787879, 0.207711
-16.767677, -18.787879, 0.550140
-16.363636, -18.787879, 0.846907
-15.959596, -18.787879, 0.952891
-15.555556, -18.787879, 0.985201
-15.151515, -18.787879, 0.995214
-14.747475, -18.787879, 0.998294
-14.343434, -18.787879, 0.998992
-13.939394, -18.787879, 0.997921
-13.535354, -18.787879, 0.992759
-13.131313, -18.787879, 0.975065
-12.727273, -18.787879, 0.922351
-12.323232, -18.787879, 0.788515
-11.919192, -18.787879, 0.527944
-11.515152, -18.787879, 0.233704
-11.111111, -18.787879, 0.102254
-10.707071, -18.787879, 0.042376
-10.303030, -18.787879, 0.018940
-9.898990, -18.787879, 0.008485
-9.494949, -18.787879, 0.003664
-9.090909, -18.787879, 0.001381
-8.686869, -18.787879, 0.000552
-8.282828, -18.787879, 0.000163
-7.878788, -18.787879, 0.000051
-7.474747, -18.787879, 0.000033
-7.070707, -18.787879, 0.000018
-6.666667, -18.787879, 0.000003
-6.262626, -18.787879, -0.000039
-5.858586, -18.787879, 0.000079
-5.454545, -18.787879, -0.000090
-5.050505, -18.787879, 0.000079
-4.646465, -18.787879, -0.000055
-4.242424, -18.787879, 0.000032
-3.838384, -18.787879, -0.000014
-3.434343, -18.787879, 0.000004
-3.030303, -18.787879, 0.000001
-2.626263, -18.787879, -0.000001
-2.222222, -18.787879, 0.000001
-1.818182, -18.787879, -0.000000
-1.414141, -18.787879, 0.000000
-1.010101, -18.787879, 0.000000
-0.606061, -18.787879, -0.000000
-0.202020, -18.787879, 0.000001
0.202020, -18.787879, -0.000002
0.606061, -18.787879, 0.000002
1.010101, -18.787879, 0.000002
1.414141, -18.787879, -0.000010
1.818182, -18.787879, 0.000024
2.222222, -18.787879, -0.000043
2.626263, -18.787879, 0.000059
3.030303, -18.787879, -0.000060
3.434343, -18.787879, 0.000041
3.838384, -18.787879, -0.000006
4.242424, -18.787879, -0.000010
4.646465, -18.787879, 0.000015
5.050505, -18.787879, 0.000038
5.454545, -18.787879, 0.000097
5.858586, -18.787879, 0.000215
6.262626, -18.787879, 0.000726
6.666667, -18.787879, 0.001954
7.070707, -18.787879, 0.004907
7.474747, -18.787879, 0.011555
7.878788, -18.787879, 0.026110
8.282828, -18.787879, 0.063290
8.686869, -18.787879, 0.150946
9.090909, -18.787879, 0.374087
9.494949, -18.787879, 0.687962
9.898990, -18.787879, 0.881083
10.303030, -18.787879, 0.961712
10.707071, -18.787879, 0.989072
11.111111, -18.787879, 0.997056
11.515152, -18.787879, 0.998874
11.919192, -18.787879, 0.998503
12.323232, -18.787879, 0.995852
12.727273, -18.787879, 0.986951
13.131313, -18.787879, 0.956199
13.535354, -18.787879, 0.850878
13.939394, -18.787879, 0.545238
14.343434, -18.787879, 0.196441
14.747475, -18.787879, 0.053116
15.151515, -18.787879, 0.012834
15.555556, -18.787879, 0.002915
15.959596, -18.787879, 0.000629
16.363636, -18.787879, 0.000129
16.767677, -18.787879, 0.000025
17.171717, -18.787879, 0.000005
17.575758, -18.787879, 0.000001
17.979798, -18.787879, 0.000001
18.383838, -18.787879, -0.000005
18.787879, -18.787879, 0.000015
19.191919, -18.787879, -0.000034
19.595960, -18.787879, 0.000048
20.000000, -18.787879, -0.000026
-20.000000, -18.383838, 0.000032
-19.595960, -18.383838, 0.000132
-19.191919, -18.383838, 0.000625
-18.787879, -18.383838, 0.002862
-18.383838, -18.383838, 0.012506
-17.979798, -18.383838, 0.051469
-17.575758, -18.383838, 0.190022
-17.171717, -18.383838, 0.532024
-16.767677, -18.383838, 0.844238
-16.363636, -18.383838, 0.952764
-15.959596, -18.383838, 0.984646
-15.555556, -18.383838, 0.994542
-15.151515, -18.383838, 0.997863
-14.747475, -18.383838, 0.998635
-14.343434, -18.383838, 0.997070
-13.939394, -18.383838, 0.989327
-13.535354, -18.383838, 0.961641
-13.131313, -18.383838, 0.877120
-12.727273, -18.383838, 0.669806
-12.323232, -18.383838, 0.341249
-11.919192, -18.383838, 0.134294
-11.515152, -18.383838, 0.052454
-11.111111, -18.383838, 0.021638
-10.707071, -18.383838, 0.009258
-10.303030, -18.383838, 0.004193
-9.898990, -18.383838, 0.001998
-9.494949, -18.383838, 0.000949
-9.090909, -18.383838, 0.000439
-8.686869, -18.383838, 0.000188
-8.282828, -18.383838, 0.000074
-7.878788, -18.383838, 0.000037
-7.474747, -18.383838, 0.000013
-7.070707, -18.383838, 0.000001
-6.666667, -18.383838, -0.000001
-6.262626, -18.383838, 0.000019
-5.858586, -18.383838, -0.000030
-5.454545, -18.383838, 0.000035
-5.050505, -18.383838, -0.000029
-4.646465, -18.383838, 0.000021
-4.242424, -18.383838, -0.000011
-3.838384, -18.383838, 0.000006
-3.434343, -18.383838, -0.000000
-3.030303, -18.383838, 0.000001
-2.626263, -18.383838, 0.000002
-2.222222, -18.383838, 0.000001
-1.818182, -18.383838, 0.000002
-1.414141, -18.383838, 0.000002
-1.010101, -18.383838, 0.000002
-0.606061, -18.383838, 0.000002
-0.202020, -18.383838, 0.000001
0.202020, -18.383838, 0.000002
0.606061, -18.383838, 0.000000
1.010101, -18.383838, 0.000000
1.414141, -18.383838, 0.000004
1.818182, -18.383838, -0.000009
2.222222, -18.383838, 0.000017
2.626263, -18.383838, -0.000023
3.030303, -18.383838, 0.000025
3.434343, -18.383838, -0.000017
3.838384, -18.383838, 0.000007
4.242424, -18.383838, 0.000007
4.646465, -18.383838, 0.000003
5.050505, -18.383838, 0.000014
5.454545, -18.383838, 0.000044
5.858586, -18.383838, 0.000101
6.262626, -18.383838, 0.000237
6.666667, -18.383838, 0.000575
7.070707, -18.383838, 0.001254
7.474747, -18.383838, 0.002700
7.878788, -18.383838, 0.005861
8.282828, -18.383838, 0.013793
8.686869, -18.383838, 0.033293
9.090909, -18.383838, 0.089598
9.494949, -18.383838, 0.227061
9.898990, -18.383838, 0.549949
10.303030, -18.383838, 0.823133
10.707071, -18.383838, 0.944693
11.111111, -18.383838, 0.984975
11.515152, -18.383838, 0.996138
11.919192, -18.383838, 0.998518
12.323232, -18.383838, 0.998003
12.727273, -18.383838, 0.994880
13.131313, -18.383838, 0.985021
13.535354, -18.383838, 0.951876
13.939394, -18.383838, 0.835218
14.343434, -18.383838, 0.495878
14.747475, -18.383838, 0.163733
15.151515, -18.383838, 0.041701
15.555556, -18.383838, 0.009612
15.959596, -18.383838, 0.002091
16.363636, -18.383838, 0.000433
16.767677, -18.383838, 0.000085
17.171717, -18.383838, 0.000016
17.575758, -18.383838, 0.000003
17.979798, -18.383838, 0.000000
18.383838, -18.383838, 0.000002
18.787879, -18.383838, -0.000006
19.191919, -18.383838, 0.000013
19.595960, -18.383838, -0.000019
20.000000, -18.383838, 0.000010
-20.000000, -17.979798, 0.000110
-19.595960, -17.979798, 0.000449
-19.191919, -17.979798, 0.002108
-18.787879, -17.979798, 0.009567
-18.383838, -17.979798, 0.041113
-17.979798, -17.979798, 0.160383
-17.575758, -17.979798, 0.486531
-17.171717, -17.979798, 0.830264
-16.767677, -17.979798, 0.950075
-16.363636, -17.979798, 0.984240
-15.959596, -17.979798, 0.994424
-15.555556, -17.979798, 0.997728
-15.151515, -17.979798, 0.998429
-14.747475, -17.979798, 0.996359
-14.343434, -17.979798, 0.985962
-13.939394, -17.979798, 0.947152
-13.535354, -17.979798, 0.826063
-13.131313, -17.979798, 0.546310
-12.727273, -17.979798, 0.218572
-12.323232, -17.979798, 0.082981
-11.919192, -17.979798, 0.029967
-11.515152, -17.979798, 0.011773
-11.111111, -17.979798, 0.004908
-10.707071, -17.979798, 0.002192
-10.303030, -17.979798, 0.001029
-9.898990, -17.979798, 0.000515
-9.494949, -17.979798, 0.000265
-9.090909, -17.979798, 0.000135
-8.686869, -17.979798, 0.000065
-8.282828, -17.979798, 0.000032
-7.878788, -17.979798, 0.000015
-7.474747, -17.979798, 0.000006
-7.070707, -17.979798, 0.000004
-6.666667, -17.979798, 0.000004
-6.262626, -17.979798, -0.000006
-5.858586, -17.979798, 0.000011
-5.454545, -17.979798, -0.000010
-5.050505, -17.979798, 0.000010
-4.646465, -17.979798, -0.000004
-4.242424, -17.979798, 0.000007
-3.838384, -17.979798, 0.000003
-3.434343, -17.979798, 0.000006
-3.030303, -17.979798, 0.000008
-2.626263, -17.979798, 0.000009
-2.222222, -17.979798, 0.000011
-1.818182, -17.979798, 0.000012
-1.414141, -17.979798, 0.000013
-1.010101, -17.979798, 0.000013
-0.606061, -17.979798, 0.000012
-0.202020, -17.979798, 0.000011
0.202020, -17.979798, 0.000009
0.606061, -17.979798, 0.000008
1.010101, -17.979798, 0.000006
1.414141, -17.979798, 0.000003
1.818182, -17.979798, 0.000006
2.222222, -17.979798, -0.000003
2.626263, -17.979798, 0.000009
3.030303, -17.979798, -0.000007
3.434343, -17.979798, 0.000007
3.838384, -17.979798, -0.000002
4.242424, -17.979798, 0.000002
4.646465, -17.979798, 0.000005
5.050505, -17.979798, 0.000008
5.454545, -17.979798, 0.000018
5.858586, -17.979798, 0.000041
6.262626, -17.979798, 0.000082
6.666667, -17.979798, 0.000169
7.070707, -17.979798, 0.000338
7.474747, -17.979798, 0.000689
7.878788, -17.979798, 0.001441
8.282828, -17.979798, 0.003259
8.686869, -17.979798, 0.007714
9.090909, -17.979798, 0.020321
9.494949, -17.979798, 0.054429
9.898990, -17.979798, 0.155467
10.303030, -17.979798, 0.431405
10.707071, -17.979798, 0.766745
11.111111, -17.979798, 0.929213
11.515152, -17.979798, 0.981767
11.919192, -17.979798, 0.995557
12.323232, -17.979798, 0.998324
12.727273, -17.979798, 0.997737
13.131313, -17.979798, 0.994290
13.535354, -17.979798, 0.983096
13.939394, -17.979798, 0.944005
14.343434, -17.979798, 0.803590
14.747475, -17.979798, 0.418542
15.151515, -17.979798, 0.124451
