x, y, u
-150.000000, -150.000000, 0.000000
-146.969697, -150.000000, 0.000000
-143.939394, -150.000000, 0.000000
-140.909091, -150.000000, 0.000000
-137.878788, -150.000000, 0.000000
-134.848485, -150.000000, 0.000000
-131.818182, -150.000000, 0.000000
-128.787879, -150.000000, 0.000000
-125.757576, -150.000000, 0.000000
-122.727273, -150.000000, 0.000000
-119.696970, -150.000000, 0.000000
-116.666667, -150.000000, 0.000000
-113.636364, -150.000000, 0.000000
-110.606061, -150.000000, 0.000000
-107.575758, -150.000000, 0.000000
-104.545455, -150.000000, 0.000000
-101.515152, -150.000000, 0.000000
-98.484848, -150.000000, 0.000000
-95.454545, -150.000000, 0.000000
-92.424242, -150.000000, 0.000000
-89.393939, -150.000000, 0.000000
-86.363636, -150.000000, 0.000000
-83.333333, -150.000000, 0.000000
-80.303030, -150.000000, 0.000000
-77.272727, -150.000000, 0.000000
-74.242424, -150.000000, 0.000000
-71.212121, -150.000000, 0.000000
-68.181818, -150.000000, 0.000000
-65.151515, -150.000000, 0.000000
-62.121212, -150.000000, 0.000000
-59.090909, -150.000000, 0.000000
-56.060606, -150.000000, 0.000000
-53.030303, -150.000000, 0.000000
-50.000000, -150.000000, 0.000000
-46.969697, -150.000000, 0.000000
-43.939394, -150.000000, 0.000000
-40.909091, -150.000000, 0.000000
-37.878788, -150.000000, 0.000000
-34.848485, -150.000000, 0.000000
-31.818182, -150.000000, 0.000000
-28.787879, -150.000000, 0.000000
-25.757576, -150.000000, 0.000000
-22.727273, -150.000000, 0.000000
-19.696970, -150.000000, 0.000000
-16.666667, -150.000000, 0.000000
-13.636364, -150.000000, 0.000000
-10.606061, -150.000000, 0.000000
-7.575758, -150.000000, 0.000000
-4.545455, -150.000000, 0.000000
-1.515152, -150.000000, 0.000000
1.515152, -150.000000, 0.000000
4.545455, -150.000000, 0.000000
7.575758, -150.000000, 0.000000
10.606061, -150.000000, 0.000000
13.636364, -150.000000, 0.000000
16.666667, -150.000000, 0.000000
19.696970, -150.000000, 0.000000
22.727273, -150.000000, 0.000000
25.757576, -150.000000, 0.000000
28.787879, -150.000000, 0.000000
31.818182, -150.000000, 0.000000
34.848485, -150.000000, 0.000000
37.878788, -150.000000, 0.000000
40.909091, -150.000000, 0.000000
43.939394, -150.000000, 0.000000
46.969697, -150.000000, 0.000000
50.000000, -150.000000, 0.000000
53.030303, -150.000000, 0.000000
56.060606, -150.000000, 0.000000
59.090909, -150.000000, 0.000000
62.121212, -150.000000, 0.000000
65.151515, -150.000000, 0.000000
68.181818, -150.000000, 0.000000
71.212121, -150.000000, 0.000000
74.242424, -150.000000, 0.000000
77.272727, -150.000000, 0.000000
80.303030, -150.000000, 0.000000
83.333333, -150.000000, 0.000000
86.363636, -150.000000, 0.000000
89.393939, -150.000000, 0.000000
92.424242, -150.000000, 0.000000
95.454545, -150.000000, 0.000000
98.484848, -150.000000, 0.000000
101.515152, -150.000000, 0.000000
104.545455, -150.000000, 0.000000
107.575758, -150.000000, 0.000000
110.606061, -150.000000, 0.000000
113.636364, -150.000000, 0.000000
116.666667, -150.000000, 0.000000
119.696970, -150.000000, 0.000000
122.727273, -150.000000, 0.000000
125.757576, -150.000000, 0.000000
128.787879, -150.000000, 0.000000
131.818182, -150.000000, 0.000000
134.848485, -150.000000, 0.000000
137.878788, -150.000000, 0.000000
140.909091, -150.000000, 0.000000
143.939394, -150.000000, 0.000000
146.969697, -150.000000, 0.000000
150.000000, -150.000000, 0.000000
-150.000000, -146.969697, 0.000000
-146.969697, -146.969697, 0.000000
-143.939394, -146.969697, 0.000000
-140.909091, -146.969697, 0.000000
-137.878788, -146.969697, 0.000000
-134.848485, -146.969697, 0.000000
-131.818182, -146.969697, 0.000000
-128.787879, -146.969697, 0.000000
-125.757576, -146.969697, 0.000000
-122.727273, -146.969697, 0.000000
-119.696970, -146.969697, 0.000000
-116.666667, -146.969697, 0.000000
