x,u,u_exact
0.180841	0.902135	0.905736
0.181818	0.904665	0.908322
0.182796	0.907179	0.910874
0.183773	0.909851	0.913392
0.184751	0.912282	0.915875
0.185728	0.914510	0.918323
0.186706	0.916913	0.920737
0.187683	0.919299	0.923116
0.188661	0.921813	0.925460
0.189638	0.923865	0.927770
0.190616	0.926088	0.930044
0.191593	0.928261	0.932283
0.192571	0.930640	0.934488
0.193548	0.932734	0.936656
0.194526	0.934668	0.938790
0.195503	0.936747	0.940888
0.196481	0.938832	0.942951
0.197458	0.941005	0.944978
0.198436	0.942725	0.946969
0.199413	0.944650	0.948925
0.200391	0.946524	0.950845
0.201369	0.948575	0.952729
0.202346	0.950301	0.954577
0.203324	0.951922	0.956389
0.204301	0.953727	0.958165
0.205279	0.955498	0.959905
0.206256	0.957291	0.961608
0.207234	0.958659	0.963276
0.208211	0.960315	0.964907
0.209189	0.961913	0.966501
0.210166	0.963577	0.968059
0.211144	0.964922	0.969581
0.212121	0.966247	0.971066
0.213099	0.967818	0.972515
0.214076	0.969220	0.973926
0.215054	0.970596	0.975301
0.216031	0.971646	0.976640
0.217009	0.973069	0.977941
0.217986	0.974360	0.979205
0.218964	0.975559	0.980433
0.219941	0.976570	0.981623
0.220919	0.977650	0.982777
0.221896	0.978962	0.983893
0.222874	0.979902	0.984973
0.223851	0.980879	0.986015
0.224829	0.981713	0.987020
0.225806	0.982870	0.987988
0.226784	0.983758	0.988918
0.227761	0.984473	0.989811
0.228739	0.985287	0.990667
0.229717	0.986117	0.991486
0.230694	0.987033	0.992267
0.231672	0.987491	0.993010
0.232649	0.988196	0.993717
0.233627	0.988875	0.994385
0.234604	0.989582	0.995016
0.235582	0.990027	0.995610
0.236559	0.990407	0.996166
0.237537	0.991101	0.996685
0.238514	0.991513	0.997166
0.239492	0.991918	0.997609
0.240469	0.992103	0.998015
0.241447	0.992611	0.998383
0.242424	0.992975	0.998713
0.243402	0.993079	0.999006
0.244379	0.993289	0.999261
0.245357	0.993478	0.999478
0.246334	0.993821	0.999657
0.247312	0.993698	0.999799
0.248289	0.993763	0.999904
0.249267	0.993883	0.999970
0.250244	0.993926	0.999999
0.251222	0.993821	0.999990
0.252199	0.993569	0.999943
0.253177	0.993695	0.999859
0.254154	0.993480	0.999736
0.255132	0.993231	0.999577
0.256109	0.992913	0.999379
0.257087	0.992762	0.999144
0.258065	0.992549	0.998871
0.259042	0.991958	0.998560
0.260020	0.991673	0.998212
0.260997	0.991280	0.997826
0.261975	0.990901	0.997402
0.262952	0.990226	0.996941
0.263930	0.989686	0.996442
0.264907	0.989322	0.995906
0.265885	0.988569	0.995332
0.266862	0.987904	0.994720
0.267840	0.987167	0.994071
0.268817	0.986639	0.993384
0.269795	0.985782	0.992660
0.270772	0.984835	0.991899
0.271750	0.984177	0.991100
0.272727	0.983286	0.990264
0.273705	0.982379	0.989390
0.274682	0.981262	0.988479
0.275660	0.980455	0.987531
0.276637	0.979484	0.986545
0.277615	0.978228	0.985522
0.278592	0.977214	0.984463
0.279570	0.976101	0.983366
0.280547	0.975026	0.982231
0.281525	0.973607	0.981060
0.282502	0.972426	0.979852
0.283480	0.971309	0.978607
0.284457	0.969827	0.977325
0.285435	0.968480	0.976006
0.286413	0.967075	0.974650
0.287390	0.965811	0.973257
0.288368	0.964186	0.971828
0.289345	0.962613	0.970362
0.290323	0.961289	0.968860
0.291300	0.959608	0.967321
0.292278	0.957975	0.965745
0.293255	0.956268	0.964133
0.294233	0.954755	0.962485
0.295210	0.952978	0.960800
0.296188	0.951042	0.959079
0.297165	0.949466	0.957322
0.298143	0.947589	0.955529
0.299120	0.945689	0.953700
0.300098	0.943715	0.951834
0.301075	0.941899	0.949933
0.302053	0.939981	0.947996
0.303030	0.937730	0.946024
0.304008	0.935870	0.944015
0.304985	0.933806	0.941971
0.305963	0.931625	0.939892
0.306940	0.929432	0.937777
0.307918	0.927294	0.935626
0.308895	0.925207	0.933441
0.309873	0.922698	0.931220
0.310850	0.920524	0.928964
0.311828	0.918297	0.926673
0.312805	0.915811	0.924347
0.313783	0.913420	0.921986
0.314761	0.910992	0.919590
0.315738	0.908673	0.917160
0.316716	0.905972	0.914695
0.317693	0.903460	0.912195
0.318671	0.901082	0.909661
0.319648	0.898296	0.907093
0.320626	0.895685	0.904491
0.321603	0.893038	0.901854
