x	 u	 u_exact
0.860215	-0.640448	-0.638465
0.861193	-0.645061	-0.643180
0.862170	-0.649612	-0.647870
0.863148	-0.654539	-0.652537
0.864125	-0.659072	-0.657179
0.865103	-0.663562	-0.661795
0.866080	-0.668415	-0.666387
0.867058	-0.672849	-0.670954
0.868035	-0.677295	-0.675496
0.869013	-0.682067	-0.680012
0.869990	-0.686388	-0.684502
0.870968	-0.690810	-0.688967
0.871945	-0.695486	-0.693406
0.872923	-0.699688	-0.697818
0.873900	-0.704105	-0.702204
0.874878	-0.708658	-0.706564
0.875855	-0.712752	-0.710897
0.876833	-0.717176	-0.715203
0.877810	-0.721571	-0.719482
0.878788	-0.725586	-0.723734
0.879765	-0.730013	-0.727959
0.880743	-0.734214	-0.732156
0.881720	-0.738201	-0.736326
0.882698	-0.742596	-0.740468
0.883675	-0.746587	-0.744582
0.884653	-0.750607	-0.748667
0.885630	-0.754897	-0.752725
0.886608	-0.758706	-0.756754
0.887586	-0.762796	-0.760755
0.888563	-0.766890	-0.764727
0.889541	-0.770603	-0.768670
0.890518	-0.774738	-0.772584
0.891496	-0.778569	-0.776469
0.892473	-0.782306	-0.780325
0.893451	-0.786378	-0.784151
0.894428	-0.789969	-0.787948
0.895406	-0.793813	-0.791715
0.896383	-0.797669	-0.795452
0.897361	-0.801154	-0.799159
0.898338	-0.805065	-0.802836
0.899316	-0.808614	-0.806482
0.900293	-0.812170	-0.810099
0.901271	-0.815969	-0.813684
0.902248	-0.819290	-0.817239
0.903226	-0.822984	-0.820763
0.904203	-0.826477	-0.824257
0.905181	-0.829799	-0.827719
0.906158	-0.833474	-0.831150
0.907136	-0.836662	-0.834549
0.908113	-0.840148	-0.837917
0.909091	-0.843538	-0.841254
0.910068	-0.846670	-0.844558
0.911046	-0.850192	-0.847831
0.912023	-0.853235	-0.851072
0.913001	-0.856545	-0.854281
0.913978	-0.859783	-0.857457
0.914956	-0.862757	-0.860601
0.915934	-0.866116	-0.863713
0.916911	-0.868989	-0.866792
0.917889	-0.872160	-0.869839
0.918866	-0.875201	-0.872852
0.919844	-0.878044	-0.875833
0.920821	-0.881226	-0.878780
0.921799	-0.883914	-0.881695
0.922776	-0.886976	-0.884576
0.923754	-0.889772	-0.887424
0.924731	-0.892528	-0.890238
0.925709	-0.895492	-0.893019
0.926686	-0.898015	-0.895766
0.927664	-0.900965	-0.898480
0.928641	-0.903487	-0.901159
0.929619	-0.906204	-0.903805
0.930596	-0.908879	-0.906416
0.931574	-0.911307	-0.908993
0.932551	-0.914081	-0.911536
0.933529	-0.916362	-0.914044
0.934506	-0.919044	-0.916518
0.935484	-0.921372	-0.918958
0.936461	-0.923804	-0.921363
0.937439	-0.926268	-0.923733
0.938416	-0.928441	-0.926068
0.939394	-0.930974	-0.928368
0.940371	-0.933013	-0.930633
0.941349	-0.935458	-0.932863
0.942326	-0.937520	-0.935058
0.943304	-0.939744	-0.937218
0.944282	-0.941915	-0.939342
0.945259	-0.943889	-0.941431
0.946237	-0.946142	-0.943484
0.947214	-0.947940	-0.945502
0.948192	-0.950166	-0.947484
0.949169	-0.951912	-0.949430
0.950147	-0.953990	-0.951341
0.951124	-0.955784	-0.953215
0.952102	-0.957643	-0.955054
0.953079	-0.959522	-0.956857
0.954057	-0.961162	-0.958623
0.955034	-0.963091	-0.960354
0.956012	-0.964571	-0.962048
0.956989	-0.966474	-0.963706
0.957967	-0.967879	-0.965327
0.958944	-0.969669	-0.966912
0.959922	-0.971076	-0.968461
0.960899	-0.972693	-0.969973
0.961877	-0.974144	-0.971448
0.962854	-0.975563	-0.972887
0.963832	-0.977063	-0.974289
0.964809	-0.978298	-0.975655
0.965787	-0.979817	-0.976983
0.966764	-0.980907	-0.978275
0.967742	-0.982401	-0.979530
0.968719	-0.983393	-0.980748
0.969697	-0.984812	-0.981929
0.970674	-0.985753	-0.983073
0.971652	-0.987057	-0.984179
0.972630	-0.987980	-0.985249
0.973607	-0.989141	-0.986281
0.974585	-0.990066	-0.987277
0.975562	-0.991073	-0.988235
0.976540	-0.992004	-0.989155
0.977517	-0.992858	-0.990039
0.978495	-0.993788	-0.990885
0.979472	-0.994499	-0.991694
0.980450	-0.995416	-0.992465
0.981427	-0.995999	-0.993199
0.982405	-0.996886	-0.993895
0.983382	-0.997356	-0.994554
0.984360	-0.998199	-0.995175
0.985337	-0.998571	-0.995759
0.986315	-0.999355	-0.996305
0.987292	-0.999641	-0.996814
0.988270	-1.000356	-0.997285
0.989247	-1.000565	-0.997719
0.990225	-1.001202	-0.998114
0.991202	-1.001341	-0.998473
0.992180	-1.001897	-0.998793
0.993157	-1.001967	-0.999076
0.994135	-1.002440	-0.999321
0.995112	-1.002443	-0.999528
0.996090	-1.002833	-0.999698
0.997067	-1.002767	-0.999830
0.998045	-1.003076	-0.999925
0.999022	-1.002939	-0.999981
1.000000	-1.003170	-1.000000
