N,iElaps_h,iElaps_g
Matrix size: nx 2048 ny 2048
2048,2.913192,154.466456
Matrix size: nx 2048 ny 2048
2048,2.975962,6.012945
Matrix size: nx 2048 ny 2048
Matrix size: nx 2048 ny 2048
Matrix size: nx 2048 ny 2048
